Puzzle,Solution
0000420030420013,1324423131422413
0030100200242003,4231134231242413
2304410004010000,2314413234211243
0001312003000240,2431312443121243
0104420300002300,3124421314322341
0000014302004320,3412214312344321
1000302000022304,1243342141322314
3041102040000030,3241142343122134
0300213000211000,4312213434211243
4120030100100400,4123234132141432
1300200102100004,1342243142133124
0341100002040030,2341142332144132
1204000040020103,1234342143122143
0042200040003210,1342243141233214
1420300040020001,1423321441322341
0030300403200103,1432321443212143
4002203002003001,4312213412433421
4001203000120200,4321213434121243
0420004032000102,1423234132144132
2040142000140000,2341142332144132
0014003023010400,3214413223411423
0130300200011040,2134341243211243
0400324000004012,1423324121344312
0004430130002010,1234432131422413
4203030220000100,4213134224313124
3100200312040000,3142241312344321
0003002410022030,4213312413422431
0204402100003010,1234432121433412
4023020400001400,4123321423411432
0300004032100032,4321214332141432
0412000300301020,3412214342311324
4003300103041000,4123324123141432
1000342003020004,1243342143122134
1040420021000400,1342421321343421
0020210040130300,3421213442131342
4002020000041403,4132324123141423
4230004000130300,4231314224131324
0240410020000430,3241412323141432
3010102303004000,3214142323414132
0000410330040402,2341412332141432
0341043030000200,2341143231244213
0004102003410100,3214142323414132
0024203040003100,1324243142133142
0230430000033001,1234431221433421
0030000204210140,1234431234212143
1043001020003100,1243431224313124
0410000010430301,3412213412434321
0010013200003240,2314413214233241
0201400014030300,3241413214232314
0324023000400003,1324423131422413
3040040020100130,3241142323144132
0000003210433400,2314413212433421
0000320110040403,4132324113242413
0301203030100200,4321213434121243
4000210410030020,4312213412433421
1000004040032310,1432324141232314
0010204043010030,3412214343211234
2104430030000020,2134431232411423
0402030030044100,1432234132144123
3120000002310040,3124241342311342
4301003401030000,4321123421433412
0400213010030010,3421213412434312
2104040110030000,2134342112434312
4012020001340000,4312124321343421
0003042140101000,2143342143121234
0004041301003001,1324241341323241
3201040340000300,3241142341322314
0340140000130004,2341143242133124
4021103024000000,4321123424133142
0132000010002310,4132324114232314
0020400330402001,1324421331422431
0040023104002300,3142423114232314
0203102030000401,4213132431422431
3000000401230340,3412123441232341
1000230001200041,1432231441233241
4200000204031300,4231314224131324
0102400313200000,3142421313242431
0040032101300002,1243432121343412
0310400030010403,2314413232411423
3004402300010300,3214412324311342
3104020000010402,3124421323411432
3024200010430000,3124243112434312
4003014200002030,4213314213242431
0012004302000301,3412214312344321
2304043000000023,2314143232414123
1030000140003024,1432234142133124
0000302402301040,2413312442311342
3001023020430000,3421123421434312
0000240002300124,1342241342313124
0010300043010230,2413314243211234
4200034004130000,4231134224133124
0024000001404230,1324241331424231
0021003010424000,3421213413424213
4001003001030402,4321123421433412
3040003102100300,3142243142131324
0001014030100034,4321214334121234
2000102300104100,2341142332144132
0000143001003041,2314143241233241
0302203000210003,4312213434211243
0400214043100000,3421214343121234
1340003000000213,1342243131244213
1020230000003204,1423234141323214
0204400000410402,3214412323411432
0104300100404300,2134342112434312
4000002003022410,4231312413422413
0410032042300000,2413132442313142
2140032010040000,2143432112343412
0204000304010302,3214412324311342
0000002102043410,2143432112343412
0004001004230201,2134431214233241
0001004020101024,4231314224131324
2010100400404001,2413132431424231
4230000400101002,4231312424131342
0040200310004021,3142241312344321
0324203002000040,1324243142133142
1030340100000012,1234342121434312
3100203000130020,3142243142131324
2403010210000020,2413314212344321
4030010020130020,4231314224131324
3042000300004201,3142241313244231
0420000002414100,1423231432414132
2004030010030410,2134432112433412
0010000331042030,4312124331242431
0020030104003204,4123234114323214
3042020020011000,3142421324311324
0210400200002340,3214413214232341
3002040002340020,3142241312344321
1300001001422000,1324421331422431
0320200040303002,1324241342313142
0002023440000301,3412123441232341
0023004004320200,4123234114323214
0304140000233000,2314143241233241
3020000024010340,3124421324311342
0240000304302010,3241412314322314
1302040300000024,1342241342313124
0143300000044200,2143341213244231
1002000002303104,1342241342313124
0410204000004230,3412214313244231
0041000030101230,2341412334121234
0241100000040023,3241143223144123
0013000410420400,4213312413422431
0210400020001032,3214412323411432
0043042010040300,2143342112344312
0000340041022010,1243342141322314
0010023001202040,3412123441232341
0300210000411020,4312213432411423
0012000002040321,3412214312344321
1003300200300021,1243341221344321
4000320423000020,4132321423411423
2400030001420010,2431132431424213
0004423120001000,3124423124131342
3000423024000004,3142423124131324
0421200003001004,3421214343121234
2301010000340010,2341412312343412
0000420304301002,3124421324311342
0032300004030310,4132324114232314
4001120300002030,4321124334122134
0403130230004000,2413134231244231
0000021021043020,1342421321343421
0320023130400000,1324423131422413
1300420000012004,1342421334212134
0000423000103102,1324423124133142
3010104001304000,3412124321344321
0020240013000031,3124241313424231
3001014300300002,3421214312344312
2300000204011200,2314413234211243
3201010200200004,3241413214232314
1340240000100003,1342243132144123
0032300000144100,1432324123144123
4013000220003001,4213134221343421
0410200003004201,3412214313244231
0000420020130140,1324423124133142
4100000014032001,4132321414232341
0001012043000240,2431312443121243
0002214000304020,3412214312344321
0100304004030320,4132324124131324
4003020403001030,4123321423411432
3040020310002400,3142421313242431
4102004002100003,4132234132141423
0023230040000014,1423234141323214
3004021300020030,3124421313422431
0003340102304000,2143342112344312
0200102400400031,4213132431422431
0010104020340300,3412124321344321
0310002040303200,2314142341323241
0302024300040030,4312124331242431
4003004204000130,4213134234212134
0432001420000300,1432321421434321
0030300441200001,1432321441232341
2034002040000203,2134342143121243
0310000204210200,2314413234211243
4320000310300400,4321214312343412
1300040040030104,1342243142133124
0120400313000400,3124421313422431
3004002310000301,3214412314322341
0201040000044032,3241142323144132
0034002043002100,1234342143122143
0002021000310104,1342421324313124
3000043013020200,3124243113424213
3024043000020040,3124243143121243
3010020040012004,3412124343212134
4200002004031002,4231312424131342
1002004003044100,1432324123144123
0034002003102100,1234342143122143
0412100400200003,3412123443212143
0010200340010304,3412214342311324
0204010300422000,3214412313422431
3004240100400003,3124243113424213
4003012400000042,4213312424311342
4300000300040431,4312124331242431
0040240340301000,3142241342311324
0000014200242030,4213314213242431
0400204030240003,1432234131244213
0210003014030001,3214413214232341
0430032002100002,2431132442133142
0004041003200203,2134341243211243
3002023000414000,3412123423414123
3100003003022010,3124423113422413
4021103001030000,4321123421433412
1040403031000003,1342423131242413
0000042103404003,2134342113424213
4001020321040000,4321124321343412
3000203100030042,3124243142131342
2000004231040030,2413134231244231
0002023000030324,3142423124131324
4120200100003004,4123234114323214
4020003430002100,4321123434122143
1340020000042010,1342423131242413
0200403200040023,3241413223141423
2030010003420010,2431312413424213
1000003004103140,1324423124133142
0403000200011034,2413314243211234
0043401034000200,2143431234211234
0013000001044230,2413134231244231
0002104021300300,3412124321344321
0324000302014000,1324241332414132
0302001302003004,1342241342313124
1034000000404023,1234341223414123
0103340003240000,2143341213244231
2010040040230001,2314143241233241
0120304014002000,4123324114322314
1430020401002000,1432321441232341
1000000440212040,1432321443212143
0030041240000103,1234341243212143
2031000410000310,2431312412434312
0034001204010200,2134431234211243
2304000202010400,2314413232411423
3200000001020341,3214142341322341
4200002004300102,4213132424313142
0200432000120030,1243432134122134
0000020340022130,3421124343122134
0400130031400001,2413132431424231
1030430200403000,1234431221433421
0001103000033014,2341143241233214
3010210010030300,3412213412434321
2014100030400002,2314142332414132
0004301000201043,2134341243211243
3001040041032000,3241143241232314
0300000404211200,4312213434211243
1400000041020310,1423324141322314
0020241040300100,1324241342313142
0003004230044030,2413134231244231
3402014000310000,3412214342311324
0140240300010200,3142241343211234
4001032400002400,4231132431422413
3001010000240013,3241413213242413
4000100031240010,4231134231242413
2003104000013020,2413134242313124
0201003010030310,3241413214232314
1300001042300020,1342241342313124
0230014200200300,4231314214232314
0120043000004013,3124243113424213
2031104000204000,2431134231244213
3000401003010402,3124421323411432
0020100300044012,3421124321344312
0400004342010004,3412214342311324
3402020003002004,3412124343212134
0031000013404200,2431312413424213
0030042101004010,1234342121434312
1004402000120003,1234432134122143
1020040300310040,1324241342313142
0100200340001340,3124241342311342
0400320040030301,1432321441232341
0000210012300402,4321214312343412
1042023030000003,1342423131242413
0120200030011400,4123231432411432
3020040102000042,3124243142131342
1003020041020040,1423321441322341
